0.426356 0.347116 1.160017
0.939319 0.609106 3.940549
1.312038 0.730729 2.063237
1.348761 0.740438 1.270540
2.537224 0.920914 4.302452
1.058806 0.653130 1.616447
0.760230 0.532441 0.550681
0.301777 0.260497 5.512766
1.158760 0.686125 0.588987
0.117968 0.111276 2.272006
0.859652 0.576691 3.727257
1.098282 0.666557 1.814444
1.495071 0.775767 1.811941
0.399943 0.329642 1.192241
4.158128 0.984363 0.022485
1.756727 0.827391 2.082744
0.208503 0.188201 2.742592
3.185368 0.958637 5.773810
1.447623 0.764871 4.392420
0.129133 0.121143 4.308919
0.484236 0.383832 4.864904
2.865604 0.943051 5.757112
1.979901 0.861917 1.278931
1.578215 0.793657 3.443450
0.352809 0.297288 5.685858
2.403986 0.909643 5.491372
0.689442 0.498144 3.620369
0.177641 0.162757 1.721035
1.999367 0.864579 3.093833
0.622991 0.463662 5.334061
0.685134 0.495977 1.828742
0.198965 0.180421 4.298820
1.300301 0.727550 0.873728
0.924093 0.603109 3.093977
1.820984 0.838134 4.550609
0.196267 0.178208 1.394651
0.690202 0.498525 0.761891
0.148777 0.138238 2.264728
0.392757 0.324807 5.855271
2.391249 0.908485 3.908741
1.812949 0.836828 5.140447
0.685327 0.496074 2.104689
0.501415 0.394327 4.139558
0.938748 0.608883 1.626755
0.163967 0.151230 0.455814
0.114119 0.107848 4.066524
0.451925 0.363598 1.811251
0.402548 0.331386 0.572703
0.557442 0.427328 5.871603
0.876038 0.583570 1.667943
1.075130 0.658747 4.786391
0.668312 0.487427 0.988170
2.145894 0.883037 3.931171
0.729219 0.517715 1.305920
0.815452 0.557561 2.677890
1.771598 0.829939 2.478015
0.280147 0.244327 2.048403
1.306966 0.729360 4.012782
4.189400 0.984845 2.125243
2.278481 0.897560 0.854982
0.528969 0.410788 0.033983
1.529158 0.783282 4.865612
0.347684 0.293678 0.720479
2.006450 0.865535 4.530213
0.050412 0.049162 2.821811
4.302632 0.986467 4.447924
0.236841 0.210883 2.977564
2.003824 0.865181 0.590114
0.104871 0.099559 2.405806
0.359197 0.301763 4.128806
1.655981 0.809095 0.827509
0.052882 0.051508 0.335662
0.611965 0.457716 4.906341
1.177904 0.692076 2.780688
0.126824 0.119111 3.704797
0.864255 0.578635 3.329455
0.903980 0.595045 2.273991
0.362816 0.304285 5.584013
0.647380 0.476585 1.067012
0.940914 0.609729 3.303367
0.964760 0.618925 3.746011
0.266124 0.233656 5.213839
0.072668 0.070090 0.621014
2.573447 0.923728 1.065939
0.657265 0.481733 1.416801
1.753132 0.826769 1.827330
0.441911 0.357193 5.518382
0.421977 0.344251 5.120222
1.076301 0.659146 0.228252
0.297691 0.257469 4.889935
0.983404 0.625964 5.253395
0.368396 0.308157 1.388643
0.220672 0.198021 3.848087
0.116234 0.109733 4.238670
1.524464 0.782262 4.520512
0.223584 0.200352 2.520736
0.379298 0.315658 2.726956
0.262659 0.230996 2.423728
0.761096 0.532846 0.972158
0.810575 0.555398 0.091605
0.478382 0.380215 2.401227
0.364431 0.305408 4.633269
0.301706 0.260445 4.081928
0.803669 0.552316 5.777960
1.158319 0.685986 5.088031
1.196826 0.697848 1.960043
1.038145 0.645889 0.037729
0.761340 0.532960 5.302441
0.963505 0.618447 4.038156
0.730880 0.518515 2.517729
0.449659 0.362154 4.516776
1.618967 0.801897 4.258821
0.165908 0.152876 0.206671
0.065670 0.063561 4.308517
0.207783 0.187616 3.889030
1.204977 0.700301 3.567788
0.001126 0.001125 0.035872
0.364187 0.305239 1.643495
1.065278 0.655368 5.388178
0.199868 0.181161 2.144793
1.100636 0.667341 5.522979
1.059310 0.653305 1.968079
2.162947 0.885014 1.170336
0.170953 0.157139 3.163339
1.765842 0.828957 4.245260
2.345180 0.904170 1.200790
0.501736 0.394521 4.436348
2.031978 0.868924 3.439397
1.343079 0.738959 5.858974
0.265423 0.233119 5.821847
0.801719 0.551443 5.864851
0.682023 0.494407 3.471890
2.799001 0.939129 5.024322
1.682755 0.814139 3.735337
1.070611 0.657201 6.253654
2.746558 0.935852 2.039154
2.073932 0.874309 3.701781
1.015479 0.637771 4.770971
1.493530 0.775421 4.994568
0.304875 0.262785 3.797424
0.635943 0.470564 1.049007
1.587140 0.795490 5.435493
2.063736 0.873021 4.174639
0.531849 0.412483 3.845188
0.908568 0.596899 4.056434
0.773396 0.538557 0.932060
0.865174 0.579022 0.207115
1.207012 0.700910 3.255637
1.787423 0.832609 3.236149
0.119513 0.112648 3.077567
0.714062 0.510349 0.304732
1.683900 0.814351 2.416880
1.015162 0.637656 2.840769
0.155464 0.143982 2.595445
0.283733 0.247033 2.555790
0.017611 0.017457 4.508793
0.852662 0.573721 5.107897
0.873907 0.582682 2.806966
0.648865 0.477361 6.252805
0.060518 0.058723 0.466592
1.023782 0.640766 3.752819
0.251803 0.222602 1.380968
0.994910 0.630243 5.802602
1.339176 0.737939 2.908186
0.577254 0.438562 5.344392
3.050447 0.952662 5.962183
2.293488 0.899086 4.819289
0.405819 0.333569 3.372453
0.247354 0.219136 3.000543
2.992145 0.949820 2.929024
2.156909 0.884318 6.077580
0.203053 0.183765 2.877944
1.515146 0.780224 4.815732
2.351581 0.904782 1.618457
1.433858 0.761612 6.053879
0.403236 0.331846 2.528220
0.822765 0.560785 3.483701
0.973302 0.622167 1.200262
0.650013 0.477961 2.262607
1.060970 0.653880 5.758682
0.236598 0.210692 3.811017
2.005697 0.865434 0.689754
0.467696 0.373556 1.250371
1.039929 0.646520 3.723993
1.128723 0.676554 3.746918
0.060664 0.058860 3.524061
0.829236 0.563617 1.524463
0.019092 0.018911 2.160419
0.009115 0.009073 5.803730
0.919864 0.601427 4.842362
2.182112 0.887197 5.863924
0.190029 0.173065 2.814751
0.668885 0.487721 4.996585
1.018903 0.639009 6.067556
0.168817 0.155336 1.840277
2.138803 0.882204 2.299821
2.296914 0.899431 4.697547
0.645893 0.475806 1.715229
2.930703 0.946640 0.768596
2.007523 0.865679 3.915646
1.268214 0.718666 5.809053
0.203422 0.184066 1.773641
0.182920 0.167165 1.275342
0.983834 0.626125 1.107341
0.135441 0.126669 1.429751
2.936043 0.946925 0.087124
0.175335 0.160824 0.753915
0.619614 0.461848 4.074929
2.467703 0.915221 0.633703
0.952505 0.614227 0.443323
0.500456 0.393746 3.119168
0.573739 0.436585 1.842088
0.279805 0.244069 5.732719
0.835090 0.566164 1.198261
0.035333 0.034716 2.713353
1.681491 0.813904 4.733643
0.440651 0.356383 6.270430
0.036318 0.035666 3.289551
0.224328 0.200947 4.158159
1.203264 0.699787 2.058473
2.201324 0.889343 4.063410
0.417764 0.341482 0.315214
1.455435 0.766701 5.047472
1.199692 0.698713 4.284641
2.345358 0.904187 1.966258
1.396259 0.752479 1.871970
1.657424 0.809371 1.187922
0.894311 0.591111 0.335770
0.106978 0.101454 0.988189
0.279910 0.244149 0.855585
0.889451 0.589119 0.364753
2.203221 0.889553 5.940762
0.057653 0.056022 5.813326
0.633087 0.469050 1.614584
0.884335 0.587011 1.060835
0.878478 0.584585 2.993025
1.690371 0.815549 5.818654
0.747651 0.526523 3.658386
1.307105 0.729398 1.415197
0.306759 0.264172 3.980931
0.772570 0.538175 0.104619
2.681185 0.931518 2.183696
0.230312 0.205714 3.283773
0.512469 0.400985 1.929996
1.139134 0.679904 4.053496
0.585799 0.443339 1.690317
1.214650 0.703186 2.091622
0.241465 0.214524 4.770247
0.298557 0.258112 4.295022
0.016310 0.016177 5.310064
1.913325 0.852411 3.774703
0.387838 0.321478 4.196917
0.748301 0.526830 5.328142
0.287963 0.250210 1.609927
0.076056 0.073236 3.231959
2.205574 0.889813 3.841608
0.757222 0.531033 5.160574
3.193132 0.958957 4.629118
0.421533 0.343959 2.261584
0.044909 0.043915 0.149937
0.005089 0.005076 3.061508
0.346563 0.292886 4.450144
1.715611 0.820146 3.188148
0.630118 0.467471 0.491709
0.211936 0.190984 3.038852
2.568907 0.923381 0.272657
0.088188 0.084411 1.538490
1.242557 0.711355 3.840542
0.097457 0.092858 6.041692
2.020939 0.867469 1.043600
0.646163 0.475947 4.758142
1.502851 0.777505 0.043857
0.864203 0.578613 4.627326
1.361512 0.743727 5.796691
0.101373 0.096404 4.948903
2.926863 0.946435 0.637620
0.321441 0.274897 1.503697
1.659378 0.809743 0.597171
1.373300 0.746730 1.741785
0.190314 0.173301 5.891830
1.430714 0.760862 0.607467
3.969048 0.981109 5.311007
0.417851 0.341540 4.350876
0.609752 0.456514 2.729404
1.061399 0.654029 2.035647
0.917522 0.600492 0.816663
0.084758 0.081265 2.375026
0.147290 0.136956 4.146133
0.121557 0.114459 5.533496
0.873350 0.582450 1.324892
1.103601 0.668326 3.323081
0.374466 0.312343 5.926439
1.461905 0.768206 0.767091
0.039016 0.038265 3.235438
0.509659 0.399300 1.329305
0.602667 0.452650 1.006327
0.368526 0.308247 2.725385
0.005450 0.005435 4.082729
0.134929 0.126222 2.902512
0.087941 0.084185 4.902459
1.541463 0.785932 4.301951
2.410465 0.910227 5.448762
0.064724 0.062674 0.296457
0.748818 0.527075 1.112959
2.629227 0.927866 0.688163
0.491017 0.387996 3.745981
1.017243 0.638409 4.400364
0.775254 0.539413 2.554838
1.728367 0.822426 3.629660
2.545307 0.921551 1.393144
1.557053 0.789244 2.351173
0.481085 0.381888 0.612551
1.650048 0.807959 2.433619
1.375462 0.747277 5.869633
1.892276 0.849272 5.224228
1.253274 0.714432 3.991104
0.725957 0.516139 3.924843
0.697961 0.502401 3.636786
1.114256 0.671841 0.185205
1.410364 0.755945 3.768067
0.149662 0.139001 0.904412
0.218029 0.195898 4.884613
1.859704 0.844281 4.620097
0.203372 0.184025 4.189044
0.375406 0.312990 0.663355
2.193129 0.888433 0.642351
0.653498 0.479777 1.698474
0.222798 0.199724 1.807901
1.071901 0.657643 5.950183
0.250923 0.221918 3.185039
1.507164 0.778463 5.883255
0.153289 0.142119 1.851035
0.823273 0.561007 4.049638
2.066832 0.873414 1.463028
1.120846 0.673996 3.954381
1.787098 0.832555 5.108210
1.484132 0.773301 0.178773
0.892592 0.590407 3.880383
1.442923 0.763764 4.865902
0.334479 0.284289 0.482256
2.120336 0.880009 1.085245
0.197216 0.178987 2.260601
0.585267 0.443043 2.379508
1.042768 0.647522 0.632627
0.394097 0.325711 5.462851
0.935474 0.607600 0.654546
1.638810 0.805789 4.710623
0.508787 0.398775 2.304649
0.501269 0.394239 1.710216
0.915402 0.599644 0.428732
2.318192 0.901549 2.715587
2.130581 0.881232 4.240205
0.617394 0.460652 2.963394
0.345921 0.292432 1.410044
0.282457 0.246071 3.623645
0.358346 0.301169 0.792183
1.384069 0.749443 3.016906
0.665271 0.485866 1.209424
1.958045 0.858866 0.838102
0.346967 0.293171 1.159734
0.002832 0.002828 5.659716
0.340734 0.288752 5.080689
1.051225 0.650491 4.319860
0.192873 0.175413 0.281044
3.211811 0.959716 4.869830
0.119870 0.112964 5.411488
0.232256 0.207257 6.246718
0.768118 0.536115 4.196592
0.627050 0.465835 5.205910
2.228627 0.892324 4.473037
0.519643 0.405267 1.215750
1.820072 0.837986 0.972075
1.119779 0.673648 2.034820
0.426479 0.347196 3.345885
0.611087 0.457240 4.023549
1.262632 0.717092 2.890689
0.779009 0.541140 0.036714
0.312910 0.268684 1.204049
1.182114 0.693370 2.790346
0.269659 0.236360 4.103465
0.247378 0.219155 2.194868
0.722271 0.514352 2.679223
0.420863 0.343520 0.317089
0.099069 0.094320 5.085326
2.112069 0.879013 6.199265
0.736599 0.521261 1.786183
0.198617 0.180136 2.257213
0.578017 0.438990 5.364486
1.149164 0.683098 4.939757
0.488247 0.386299 0.881770
0.556092 0.426555 0.649620
0.917305 0.600405 6.080201
0.115673 0.109233 5.460651
0.173549 0.159324 5.042908
0.375693 0.313187 2.486157
0.608237 0.455690 3.344803
1.366524 0.745008 6.094954
3.188188 0.958753 0.556240
0.020722 0.020508 0.333470
2.281637 0.897883 5.651857
0.040527 0.039717 2.633559
0.203097 0.183801 1.381379
1.506839 0.778391 3.913113
0.076490 0.073638 2.899620
0.525902 0.408978 2.889866
0.920868 0.601827 5.249806
0.828570 0.563327 1.270663
1.625703 0.803227 4.225820
0.073993 0.071322 6.047887
0.644669 0.475164 2.415941
0.443534 0.358235 5.848730
2.487120 0.916851 0.648699
2.311589 0.900896 5.501584
0.212911 0.191772 5.789356
2.640546 0.928678 0.563319
1.719954 0.820926 6.084603
0.710902 0.508799 0.029698
0.208560 0.188248 1.804465
0.987566 0.627518 1.645478
1.381022 0.748678 0.229310
1.279496 0.721822 2.202289
2.055947 0.872028 1.791645
0.804610 0.552738 4.242753
3.163189 0.957709 3.921082
1.015576 0.637806 2.719823
0.008606 0.008569 6.258314
0.452128 0.363727 5.814582
0.104567 0.099285 1.662681
1.614570 0.801024 1.828765
0.205830 0.186029 4.584850
0.479185 0.380712 0.043694
1.197647 0.698096 5.588962
0.011749 0.011681 5.569066
0.194435 0.176700 4.016203
0.160439 0.148230 5.814326
1.126069 0.675694 5.466702
0.322804 0.275884 3.441444
0.168658 0.155202 5.206383
0.252287 0.222978 0.709442
0.602724 0.452681 5.408467
0.789183 0.545784 2.898118
1.943693 0.856826 5.714632
0.488851 0.386669 6.007422
0.191325 0.174136 1.179311
0.283913 0.247168 2.262979
2.493682 0.917395 3.945086
0.457472 0.367118 3.867244
0.728548 0.517391 2.380065
0.696825 0.501835 4.361103
0.018162 0.017998 4.084483
0.966190 0.619470 4.358596
0.734216 0.520118 5.625673
0.276300 0.241415 4.243162
1.287265 0.723975 2.917867
1.552261 0.788231 1.109965
0.393305 0.325177 2.098683
1.015852 0.637906 1.143558
0.279089 0.243528 0.154412
0.148632 0.138114 2.624257
0.238598 0.212269 2.420796
1.504302 0.777828 0.814699
0.013249 0.013161 0.910724
1.367097 0.745154 3.333558
0.741803 0.523745 1.551882
0.254432 0.224643 3.403872
2.273564 0.897055 5.303719
0.268448 0.235435 2.621179
1.345025 0.739467 2.996137
0.097055 0.092494 2.911892
2.834343 0.941243 5.533759
1.021925 0.640098 1.673966
0.241742 0.214741 1.746755
0.594974 0.448423 2.879386
0.360368 0.302580 3.685318
2.086925 0.875932 3.234890
3.569078 0.971818 4.107693
1.034264 0.644512 6.188810
1.602988 0.798706 2.448348
0.724704 0.515532 2.026021
1.012406 0.636656 4.650657
1.996530 0.864194 3.353409
0.877763 0.584288 0.625990
3.013596 0.950885 2.034212
0.859153 0.576479 0.272558
1.547388 0.787197 3.252945
2.578393 0.924104 2.684776
1.533135 0.784142 0.872389
1.221797 0.705300 1.461249
0.909100 0.597114 0.049512
1.709820 0.819102 2.972233
0.739671 0.522729 4.969496
0.135597 0.126805 1.050807
1.495660 0.775899 5.815158
0.813977 0.556908 1.831117
0.284969 0.247962 1.216199
0.032117 0.031606 0.704700
1.299294 0.727276 3.869779
0.237986 0.211786 4.261011
2.807583 0.939649 4.952817
1.278481 0.721540 4.566909
0.365265 0.305987 4.056701
0.167403 0.154141 0.566302
1.534744 0.784489 5.400030
0.389633 0.322695 2.397680
2.019826 0.867321 0.890933
1.928597 0.854648 2.450759
2.698835 0.932716 6.166653
0.814844 0.557291 4.452363
2.374772 0.906964 0.717535
0.000047 0.000047 0.973433
0.367827 0.307763 0.198883
0.310723 0.267083 0.220156
1.042840 0.647548 3.008823
1.248970 0.713200 3.689468
0.310793 0.267134 2.731552
0.376941 0.314043 3.601031
0.083799 0.080384 2.941691
1.088419 0.663252 5.434158
0.396941 0.327626 6.194883
0.282994 0.246476 1.224891
0.136671 0.127743 0.635379
0.879472 0.584998 0.379874
0.086187 0.082577 0.894030
1.465660 0.769074 6.217471
0.296371 0.256489 4.832532
0.156032 0.144468 3.545298
1.613318 0.800775 2.585852
0.914519 0.599291 2.816892
2.211103 0.890420 1.963436
0.036165 0.035519 0.989945
1.375278 0.747231 2.196366
1.311842 0.730677 5.200056
1.702360 0.817747 2.475123
1.179240 0.692488 0.913406
0.477833 0.379874 5.899681
0.416001 0.340321 3.189452
0.040913 0.040087 5.813947
0.839506 0.568076 0.770721
0.070002 0.067608 2.118379
0.119015 0.112205 2.036357
0.112354 0.106272 1.612726
2.192369 0.888348 5.699141
1.103297 0.668224 3.063925
0.439077 0.355369 3.510069
1.610085 0.800129 2.456022
1.259484 0.716199 3.439164
1.348808 0.740450 2.807805
0.469963 0.374975 3.507259
1.837620 0.840804 0.423878
1.215946 0.703571 1.386564
0.006446 0.006426 0.275777
1.303041 0.728296 0.292248
3.480558 0.969210 1.862158
0.185338 0.169177 0.231332
1.003817 0.633522 1.767976
0.447716 0.360914 4.648263
0.772310 0.538055 1.566160
1.040835 0.646840 1.296095
1.335224 0.736901 0.013881
1.447849 0.764925 3.374260
0.499387 0.393097 3.022992
0.088165 0.084390 0.839105
2.631091 0.928000 2.886274
1.176829 0.691745 4.830540
0.748294 0.526827 2.483844
4.554743 0.989483 3.350525
0.578404 0.439207 4.509935
0.866942 0.579765 2.566160
0.014251 0.014150 4.705741
0.589210 0.445235 4.069445
0.030793 0.030324 5.065181
0.490151 0.387466 3.571233
0.057005 0.055411 0.215556
1.490142 0.774659 4.978240
0.037199 0.036516 3.390306
0.399495 0.329342 2.699340
0.020925 0.020708 2.599554
0.828191 0.563161 5.960909
2.064329 0.873097 1.601624
1.264121 0.717512 2.512794
1.050458 0.650222 4.442182
2.705695 0.933176 0.561903
0.552992 0.424774 3.222906
0.688850 0.497847 2.757840
0.303653 0.261883 5.925556
0.090577 0.086596 1.835993
1.383219 0.749230 2.978623
1.970313 0.860587 5.055707
0.710028 0.508369 3.991369
0.908700 0.596952 3.423616
0.192166 0.174830 5.820076
3.669027 0.974499 1.228602
0.415554 0.340026 3.378216
0.155773 0.144246 1.339086
1.572943 0.792566 5.414590
0.949449 0.613046 2.782123
0.841077 0.568754 3.432013
0.759754 0.532218 6.242519
0.060986 0.059163 0.188905
0.566429 0.432452 2.017196
3.617362 0.973147 3.261274
0.949987 0.613254 4.538826
4.977739 0.993110 2.977230
0.748697 0.527017 3.150890
0.115508 0.109087 0.778923
0.047474 0.046365 1.783903
0.051570 0.050263 0.131092
0.652879 0.479455 2.452258
0.817631 0.558524 3.918831
0.924855 0.603411 2.205963
0.664482 0.485460 1.360039
1.579290 0.793879 0.340637
1.438341 0.762679 2.048927
0.048919 0.047742 5.163786
0.440308 0.356162 3.017144
0.154188 0.142889 2.069107
7.183748 0.999241 4.750986
0.053069 0.051685 6.235129
0.261344 0.229984 3.636095
0.680885 0.493831 2.130445
1.212919 0.702672 3.394155
0.975478 0.622988 4.730831
0.823394 0.561060 0.643668
0.154579 0.143224 0.751369
1.295154 0.726144 4.691248
0.636151 0.470674 1.329549
3.299330 0.963092 1.662233
0.308999 0.265818 4.560153
0.893183 0.590649 1.970156
0.793217 0.547613 5.948991
1.578683 0.793753 4.338550
0.323129 0.276120 4.982532
0.591755 0.446645 2.059660
1.538729 0.785346 4.251382
2.369874 0.906508 1.754124
0.015824 0.015699 3.827587
1.711327 0.819374 4.012989
0.449597 0.362115 2.390340
1.351429 0.741130 3.175137
0.693184 0.500019 2.935970
0.290318 0.251974 6.099042
1.135936 0.678878 1.351300
0.268200 0.235245 5.935705
2.827459 0.940837 5.189249
0.298752 0.258257 3.069022
1.481511 0.772706 0.326790
0.197173 0.178952 0.306782
1.864362 0.845005 3.930738
0.472616 0.376631 3.960613
0.359858 0.302225 1.779011
2.402722 0.909529 1.997576
2.228571 0.892318 4.579831
3.137551 0.956611 1.598646
0.115789 0.109337 4.384036
1.426164 0.759771 3.828695
0.180342 0.165015 0.073798
0.867616 0.580048 5.302340
0.257232 0.226811 5.122641
1.553958 0.788590 1.053366
1.024957 0.641188 0.294350
1.067400 0.656098 2.600573
0.104092 0.098858 5.246775
0.621236 0.462720 5.930463
0.617384 0.460646 5.273796
0.853818 0.574214 4.793261
0.130666 0.122489 3.039443
0.084246 0.080795 0.093034
0.239076 0.212645 0.235031
0.313669 0.269239 2.023074
1.328582 0.735147 0.182279
2.678559 0.931338 5.655888
0.041610 0.040756 3.213135
1.362797 0.744056 1.681175
0.395534 0.326680 3.346717
0.571312 0.435216 6.081294
0.866296 0.579494 0.573744
0.480882 0.381762 4.262208
2.608626 0.926364 5.306037
0.973427 0.622214 2.431661
1.151484 0.683833 1.234192
0.162380 0.149882 5.066270
1.139966 0.680170 1.449389
1.721089 0.821129 5.609723
0.312089 0.268084 0.567800
0.241813 0.214797 0.020301
0.127128 0.119379 0.918196
2.337110 0.903394 1.006156
1.071547 0.657522 4.068047
0.558096 0.427702 6.183921
0.198568 0.180096 5.421873
3.038008 0.952070 4.772646
3.084172 0.954232 2.097528
0.576150 0.437942 5.532951
0.196397 0.178314 0.377969
0.311438 0.267607 5.417028
0.296499 0.256583 2.623163
1.104033 0.668469 5.885796
1.044598 0.648167 3.076231
1.769423 0.829569 5.756971
0.867418 0.579965 0.278760
2.519268 0.919481 4.394109
0.211340 0.190501 5.170277
1.962398 0.859479 5.328287
0.635491 0.470325 1.804411
1.785130 0.832225 4.086716
0.162635 0.150099 4.927868
0.527652 0.410011 0.655531
0.125707 0.118126 5.327845
4.194876 0.984927 1.862590
2.387148 0.908109 1.586722
0.172673 0.158587 1.034790
1.108736 0.670024 5.196544
0.106968 0.101446 1.999252
0.380752 0.316653 5.849735
0.267149 0.234441 5.633620
3.704209 0.975380 0.967125
0.906248 0.595963 1.042266
3.763510 0.976798 2.861624
0.014003 0.013905 2.809354
1.357212 0.742623 5.316390
0.102635 0.097544 5.609134
0.995400 0.630424 3.189062
5.826756 0.997052 4.703283
0.439293 0.355508 6.169961
0.046035 0.044991 1.656351
0.267245 0.234514 1.279119
0.559156 0.428309 5.683383
0.031113 0.030634 3.328543
0.251967 0.222729 2.182066
0.617610 0.460768 2.872488
0.279588 0.243905 2.740402
0.944416 0.611093 5.277045
0.921380 0.602030 3.693829
0.349996 0.295309 3.870035
0.035642 0.035014 0.238334
0.620018 0.462065 0.832884
2.668638 0.930653 0.581127
1.021964 0.640113 5.828947
1.839102 0.841040 6.255668
2.404458 0.909686 5.567097
0.300075 0.259237 0.906035
0.093881 0.089609 4.319976
0.049966 0.048739 0.755507
0.245005 0.217300 1.705683
0.630227 0.467529 4.260426
1.304303 0.728638 4.470074
0.121283 0.114216 2.134598
0.801405 0.551302 4.500311
2.625868 0.927623 5.319417
0.403740 0.332182 6.048426
2.158861 0.884543 4.990401
0.100035 0.095194 5.122033
2.178037 0.886736 4.620071
1.358300 0.742903 4.572753
1.312775 0.730928 4.100332
0.951419 0.613807 6.221387
1.593506 0.796788 4.419695
1.132304 0.677710 5.312601
1.735335 0.823659 5.623511
0.124424 0.116995 1.829590
0.851153 0.573077 5.313269
0.002626 0.002623 4.318395
0.205015 0.185365 3.480411
0.516744 0.403541 0.709924
0.511720 0.400536 4.622682
0.078637 0.075625 1.791208
0.754958 0.529970 1.073290
0.105668 0.100276 2.618241
2.365806 0.906126 5.297850
0.156049 0.144482 4.002728
0.684717 0.495767 4.764474
0.986763 0.627219 1.838179
0.619350 0.461706 1.915923
0.148595 0.138082 1.792999
0.223066 0.199938 1.602693
0.859327 0.576553 4.857000
0.106149 0.100709 3.639067
0.616759 0.460309 1.797458
0.142832 0.133100 5.427730
0.509264 0.399062 3.352936
0.915223 0.599573 2.982547
1.707690 0.818716 0.813939
1.037065 0.645506 5.774199
0.790205 0.546248 3.466012
1.436205 0.762171 4.339989
0.209101 0.188687 1.620676
0.596057 0.449020 5.126485
0.799606 0.550494 5.722261
0.128781 0.120834 4.326450
0.218269 0.196091 2.015470
2.876215 0.943652 4.854664
0.098482 0.093788 0.278734
0.433586 0.351819 3.481495
0.401129 0.330436 3.046839
0.541194 0.417947 4.583574
0.018730 0.018556 0.110080
0.228389 0.204186 5.260734
0.159069 0.147062 5.338773
1.411670 0.756264 4.356199
0.513036 0.401325 3.257427
0.484575 0.384041 3.707154
1.497781 0.776374 5.234281
0.520737 0.405917 2.053772
1.361749 0.743788 3.309675
0.015564 0.015444 5.905431
1.880743 0.847523 6.026179
1.246610 0.712522 5.914431
